id,user_id,original_filename,file_type,file_size_bytes,status,error_message,store_name,receipt_date,total_amount,created_at,processed_at
228b3b5c-aa09-4fbd-8b47-725c6fe10045,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240113_459.jpg,jpg,738004,COMPLETED,,louis delhaize,2024-01-13,48.11,2024-01-13 12:12:00.000000 +00:00,2024-01-13 12:14:21.000000 +00:00
fd7b011c-59ef-4f3e-b635-b025a0152df2,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240114_304.jpg,jpg,1140694,COMPLETED,,albert heijn,2024-01-14,41.85,2024-01-14 08:53:00.000000 +00:00,2024-01-14 08:54:17.000000 +00:00
3b63acbc-0c1e-4f20-9793-98f8ce183c62,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240115_844.jpg,jpg,1621539,COMPLETED,,bio-planet,2024-01-15,107.26,2024-01-15 17:39:00.000000 +00:00,2024-01-15 17:43:54.000000 +00:00
5ab45835-90b4-4be3-8ed6-e55995aa51de,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240116_828.jpg,jpg,252305,COMPLETED,,albert heijn,2024-01-16,78.14,2024-01-16 17:55:00.000000 +00:00,2024-01-16 17:55:32.000000 +00:00
dc10ca30-5ec8-46a8-8e23-c49f5e194d80,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240117_422.jpg,jpg,1040828,COMPLETED,,albert heijn,2024-01-17,46.88,2024-01-17 19:09:00.000000 +00:00,2024-01-17 19:13:05.000000 +00:00
38e01ce0-8f41-4988-87f1-f009c6442dc2,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240118_376.jpg,jpg,1446400,COMPLETED,,louis delhaize,2024-01-18,75.58,2024-01-18 11:38:00.000000 +00:00,2024-01-18 11:38:50.000000 +00:00
04e0357f-89e1-481b-a13b-07bf34adf350,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240119_254.jpg,jpg,633983,COMPLETED,,match,2024-01-19,54.0,2024-01-19 09:31:00.000000 +00:00,2024-01-19 09:33:05.000000 +00:00
b4e4c21a-9123-4a52-b3c8-1ede84b50b94,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240120_483.jpg,jpg,520839,COMPLETED,,albert heijn,2024-01-20,45.18,2024-01-20 21:06:00.000000 +00:00,2024-01-20 21:06:31.000000 +00:00
b697bd99-33a5-4b0b-b6bb-01db475903b4,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240121_234.jpg,jpg,1467107,COMPLETED,,carrefour,2024-01-21,39.44,2024-01-21 11:14:00.000000 +00:00,2024-01-21 11:17:12.000000 +00:00
b2c500e9-e0e5-4a9a-82c1-56e115e7043f,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240122_121.jpg,jpg,857576,COMPLETED,,intermarché,2024-01-22,70.79,2024-01-22 18:58:00.000000 +00:00,2024-01-22 19:00:25.000000 +00:00
12aca70d-87d2-4c3d-9fef-2b651832a579,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240123_864.jpg,jpg,1214111,COMPLETED,,cora,2024-01-23,35.41,2024-01-23 16:50:00.000000 +00:00,2024-01-23 16:53:07.000000 +00:00
d04c8199-5b97-47eb-a757-10ee81b49c37,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240124_946.jpg,jpg,1459027,COMPLETED,,match,2024-01-24,29.91,2024-01-24 18:30:00.000000 +00:00,2024-01-24 18:32:19.000000 +00:00
b30e8ca3-ae10-4b2a-bc64-f7784aab8fec,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240125_818.jpg,jpg,1240583,COMPLETED,,jumbo,2024-01-25,55.83,2024-01-25 12:20:00.000000 +00:00,2024-01-25 12:24:51.000000 +00:00
b806110a-fce1-47a8-aa5d-5930348b8a82,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240126_434.jpg,jpg,461708,COMPLETED,,colruyt,2024-01-26,61.39,2024-01-26 13:26:00.000000 +00:00,2024-01-26 13:29:43.000000 +00:00
3af3ce3e-5e3d-4434-addb-718b21eaf357,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240127_896.jpg,jpg,1594682,COMPLETED,,bio-planet,2024-01-27,41.7,2024-01-27 19:00:00.000000 +00:00,2024-01-27 19:01:29.000000 +00:00
a9841491-0d0b-4e0e-acc0-ecd4b7646c86,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240128_893.jpg,jpg,1141945,COMPLETED,,aldi,2024-01-28,97.13,2024-01-28 16:03:00.000000 +00:00,2024-01-28 16:07:38.000000 +00:00
39441d6e-f1e2-42e9-9e2c-0c53faada9a4,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240129_371.jpg,jpg,851878,COMPLETED,,carrefour,2024-01-29,53.59,2024-01-29 14:50:00.000000 +00:00,2024-01-29 14:53:48.000000 +00:00
65377d69-e8ed-49ff-86bc-6e8b6eede81d,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240130_653.jpg,jpg,520702,COMPLETED,,cora,2024-01-30,54.11,2024-01-30 13:32:00.000000 +00:00,2024-01-30 13:35:23.000000 +00:00
6e2630f0-2b1c-4087-82cd-5a622e40f42f,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240131_197.jpg,jpg,630460,COMPLETED,,delhaize,2024-01-31,30.2,2024-01-31 19:15:00.000000 +00:00,2024-01-31 19:16:22.000000 +00:00
d25dce53-899c-4a4e-8e9b-ff12cffed8fc,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240201_166.jpg,jpg,326940,COMPLETED,,spar,2024-02-01,73.4,2024-02-01 15:17:00.000000 +00:00,2024-02-01 15:21:33.000000 +00:00
2903f7ce-9026-403c-aba0-7eba0a94d350,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240202_410.jpg,jpg,1947429,COMPLETED,,bio-planet,2024-02-02,10.17,2024-02-02 20:31:00.000000 +00:00,2024-02-02 20:32:00.000000 +00:00
f4d31d8b-4549-4db2-ba53-01d2bb202713,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240203_265.jpg,jpg,1734805,COMPLETED,,jumbo,2024-02-03,45.95,2024-02-03 20:22:00.000000 +00:00,2024-02-03 20:24:30.000000 +00:00
ab3cb32c-f4a3-4a75-936c-bbdacf3185a9,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240204_668.jpg,jpg,1754424,COMPLETED,,lidl,2024-02-04,52.43,2024-02-04 19:30:00.000000 +00:00,2024-02-04 19:31:53.000000 +00:00
15404c66-4c8f-4b0f-8dff-1d9904ed8381,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240205_885.jpg,jpg,1756716,COMPLETED,,spar,2024-02-05,64.43,2024-02-05 15:45:00.000000 +00:00,2024-02-05 15:45:34.000000 +00:00
be2c7254-ecb4-4fb5-9405-ea1e729ba480,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240206_845.jpg,jpg,604137,COMPLETED,,lidl,2024-02-06,39.67,2024-02-06 12:49:00.000000 +00:00,2024-02-06 12:53:46.000000 +00:00
6a671edf-9946-4b51-99f7-b1432183650b,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240207_806.jpg,jpg,213900,COMPLETED,,albert heijn,2024-02-07,68.92,2024-02-07 16:58:00.000000 +00:00,2024-02-07 17:02:24.000000 +00:00
9a0833ef-0af9-4b68-8c0e-6eaaff75c369,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240208_140.jpg,jpg,1117410,COMPLETED,,intermarché,2024-02-08,36.21,2024-02-08 17:28:00.000000 +00:00,2024-02-08 17:32:07.000000 +00:00
e742c77d-af55-48f9-8c76-e01ce5e1ac74,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240209_937.jpg,jpg,1748383,COMPLETED,,bio-planet,2024-02-09,26.34,2024-02-09 18:06:00.000000 +00:00,2024-02-09 18:08:39.000000 +00:00
18ed413a-6bbe-46a0-9a6e-020827a86f23,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240210_849.jpg,jpg,1537040,COMPLETED,,match,2024-02-10,52.6,2024-02-10 09:34:00.000000 +00:00,2024-02-10 09:37:54.000000 +00:00
9dbe2aad-6a24-4a1a-82ae-5d40a99a9c99,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240211_895.jpg,jpg,546249,COMPLETED,,delhaize,2024-02-11,76.46,2024-02-11 09:03:00.000000 +00:00,2024-02-11 09:06:22.000000 +00:00
162244c2-a738-473b-bc5d-07693bfa0cd3,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240212_879.jpg,jpg,1127730,COMPLETED,,spar,2024-02-12,53.67,2024-02-12 10:28:00.000000 +00:00,2024-02-12 10:32:17.000000 +00:00
135da0d3-fbe4-4a3b-bf36-88e6637c2f08,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240213_488.jpg,jpg,612546,COMPLETED,,spar,2024-02-13,146.75,2024-02-13 21:11:00.000000 +00:00,2024-02-13 21:13:45.000000 +00:00
99126e3a-4468-4faa-9987-eaceb8c733e7,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240214_404.jpg,jpg,382222,COMPLETED,,jumbo,2024-02-14,48.9,2024-02-14 15:11:00.000000 +00:00,2024-02-14 15:13:28.000000 +00:00
c4822ab0-fe79-492f-aace-08f139b35d09,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240215_527.jpg,jpg,1799830,COMPLETED,,carrefour,2024-02-15,93.26,2024-02-15 15:21:00.000000 +00:00,2024-02-15 15:23:42.000000 +00:00
28071923-5860-4aff-a7bd-9be5e9532031,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240216_761.jpg,jpg,1522854,COMPLETED,,albert heijn,2024-02-16,44.89,2024-02-16 13:55:00.000000 +00:00,2024-02-16 13:56:57.000000 +00:00
65b3157e-6be3-4832-8f3e-c291f00212b4,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240217_682.jpg,jpg,783635,COMPLETED,,albert heijn,2024-02-17,58.72,2024-02-17 17:51:00.000000 +00:00,2024-02-17 17:53:07.000000 +00:00
11b2ca40-e7a1-430a-99ca-6a11d03b1798,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240218_981.jpg,jpg,1966819,COMPLETED,,louis delhaize,2024-02-18,56.79,2024-02-18 15:17:00.000000 +00:00,2024-02-18 15:18:03.000000 +00:00
81a02f5b-3bd2-414a-bbf8-195b3e8b01f6,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240219_486.jpg,jpg,857866,COMPLETED,,jumbo,2024-02-19,53.34,2024-02-19 11:22:00.000000 +00:00,2024-02-19 11:25:27.000000 +00:00
17ab0f35-c387-44a5-b408-f6c868eb6809,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240220_313.jpg,jpg,748444,COMPLETED,,jumbo,2024-02-20,59.32,2024-02-20 14:17:00.000000 +00:00,2024-02-20 14:18:59.000000 +00:00
6de70cdd-8b19-472a-8986-3f71d87effb9,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240221_718.jpg,jpg,324687,COMPLETED,,carrefour,2024-02-21,79.07,2024-02-21 16:59:00.000000 +00:00,2024-02-21 17:03:35.000000 +00:00
636cefaf-3be2-4039-8bd1-39acff7eb361,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240222_549.jpg,jpg,1009642,COMPLETED,,intermarché,2024-02-22,39.29,2024-02-22 09:41:00.000000 +00:00,2024-02-22 09:41:47.000000 +00:00
d2bf7d42-4b82-47b5-92bf-593b670866c0,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240223_656.jpg,jpg,1083272,COMPLETED,,intermarché,2024-02-23,61.05,2024-02-23 11:12:00.000000 +00:00,2024-02-23 11:14:12.000000 +00:00
81f34297-74d3-47a6-bf86-e91f50d56675,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240224_716.jpg,jpg,1963364,COMPLETED,,colruyt,2024-02-24,37.2,2024-02-24 21:04:00.000000 +00:00,2024-02-24 21:07:54.000000 +00:00
9bdd9788-3f59-4a1b-82e2-c5dfe2ada6f1,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240225_132.jpg,jpg,1603175,COMPLETED,,okay,2024-02-25,55.51,2024-02-25 22:00:00.000000 +00:00,2024-02-25 22:03:26.000000 +00:00
c4baa425-5dd7-4afd-9a15-a624c0f74416,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240226_887.jpg,jpg,603825,COMPLETED,,colruyt,2024-02-26,103.85,2024-02-26 17:09:00.000000 +00:00,2024-02-26 17:10:13.000000 +00:00
4e23f5f2-a81b-4f21-ac05-8800877fcea1,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240227_368.jpg,jpg,64166,COMPLETED,,delhaize,2024-02-27,63.69,2024-02-27 13:15:00.000000 +00:00,2024-02-27 13:18:02.000000 +00:00
0859f142-0242-4318-b495-c190cfe5d4cd,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240228_895.jpg,jpg,1904578,COMPLETED,,bio-planet,2024-02-28,75.78,2024-02-28 13:02:00.000000 +00:00,2024-02-28 13:03:20.000000 +00:00
7c3e494a-d83e-4856-a3dc-85686bb0694a,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240229_154.jpg,jpg,1894750,COMPLETED,,okay,2024-02-29,63.99,2024-02-29 11:11:00.000000 +00:00,2024-02-29 11:12:18.000000 +00:00
10dde75a-9a7c-43e0-bc1a-f9caabe8da29,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240301_158.jpg,jpg,149727,COMPLETED,,lidl,2024-03-01,60.59,2024-03-01 17:56:00.000000 +00:00,2024-03-01 17:58:56.000000 +00:00
136e8979-8fcc-4df7-a7ce-2758bf2f92fe,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240302_379.jpg,jpg,1617546,COMPLETED,,okay,2024-03-02,89.07,2024-03-02 18:13:00.000000 +00:00,2024-03-02 18:14:01.000000 +00:00
5e2c11d2-593a-40c7-82ab-ab5348f91485,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240303_327.jpg,jpg,1214430,COMPLETED,,lidl,2024-03-03,26.13,2024-03-03 19:48:00.000000 +00:00,2024-03-03 19:50:47.000000 +00:00
5de834d3-ecc5-4b28-a8e2-0afbcd9d72fb,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240304_783.jpg,jpg,490367,COMPLETED,,okay,2024-03-04,60.68,2024-03-04 17:31:00.000000 +00:00,2024-03-04 17:35:35.000000 +00:00
41627f64-fb01-43af-a25c-b9fed575967e,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240305_801.jpg,jpg,147481,COMPLETED,,intermarché,2024-03-05,62.7,2024-03-05 18:14:00.000000 +00:00,2024-03-05 18:17:21.000000 +00:00
eaff4808-8bb1-4118-9b07-61d8fac79a2a,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240306_666.jpg,jpg,255482,COMPLETED,,spar,2024-03-06,59.93,2024-03-06 22:02:00.000000 +00:00,2024-03-06 22:06:12.000000 +00:00
09b48498-12da-4071-bf09-ad975a88f3a5,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240307_288.jpg,jpg,1523359,COMPLETED,,match,2024-03-07,62.0,2024-03-07 17:08:00.000000 +00:00,2024-03-07 17:11:19.000000 +00:00
b4281487-a521-40f1-b6e9-611f721921d5,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240308_418.jpg,jpg,787455,COMPLETED,,albert heijn,2024-03-08,75.86,2024-03-08 09:11:00.000000 +00:00,2024-03-08 09:15:09.000000 +00:00
dacf5f7b-ece5-4328-8561-36b9d9dfacdd,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240309_715.jpg,jpg,270982,COMPLETED,,aldi,2024-03-09,47.35,2024-03-09 22:23:00.000000 +00:00,2024-03-09 22:24:19.000000 +00:00
dfc2395c-bf57-4b3e-bbbe-5999b99bf4e2,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240310_666.jpg,jpg,1843456,COMPLETED,,colruyt,2024-03-10,121.45,2024-03-10 09:41:00.000000 +00:00,2024-03-10 09:42:23.000000 +00:00
77a899cb-75f7-4810-98b1-8f939842eab0,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240311_477.jpg,jpg,878665,COMPLETED,,bio-planet,2024-03-11,73.5,2024-03-11 10:31:00.000000 +00:00,2024-03-11 10:34:23.000000 +00:00
4dc65639-98d1-4c6b-8a05-f30d8b8c8452,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240312_442.jpg,jpg,1196835,COMPLETED,,louis delhaize,2024-03-12,60.12,2024-03-12 17:40:00.000000 +00:00,2024-03-12 17:41:22.000000 +00:00
5fd44a3c-82cc-487d-ac61-27787795a86d,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240313_102.jpg,jpg,202736,COMPLETED,,colruyt,2024-03-13,55.27,2024-03-13 19:34:00.000000 +00:00,2024-03-13 19:38:14.000000 +00:00
8da50c79-c218-4e1a-bcb5-939160c48bdc,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240314_739.jpg,jpg,1581825,COMPLETED,,colruyt,2024-03-14,54.16,2024-03-14 09:59:00.000000 +00:00,2024-03-14 10:03:26.000000 +00:00
ea99e751-0b43-4b79-9964-17c646805a86,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240315_817.jpg,jpg,1442581,COMPLETED,,bio-planet,2024-03-15,47.91,2024-03-15 15:42:00.000000 +00:00,2024-03-15 15:46:32.000000 +00:00
0e32546a-4f23-46f8-b2d2-9a83ee277308,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240316_373.jpg,jpg,737958,COMPLETED,,carrefour,2024-03-16,69.38,2024-03-16 13:12:00.000000 +00:00,2024-03-16 13:16:57.000000 +00:00
04ccf504-f8ec-4648-8922-fa5b4288f4cf,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240317_517.jpg,jpg,61285,COMPLETED,,colruyt,2024-03-17,47.83,2024-03-17 18:05:00.000000 +00:00,2024-03-17 18:05:54.000000 +00:00
5b566df6-34a1-462c-b985-aeef712b640f,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240318_538.jpg,jpg,1377409,COMPLETED,,carrefour,2024-03-18,55.68,2024-03-18 12:33:00.000000 +00:00,2024-03-18 12:33:32.000000 +00:00
fe46c00a-e720-4a2c-85ed-caac424184be,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240319_765.jpg,jpg,217692,COMPLETED,,delhaize,2024-03-19,17.66,2024-03-19 21:43:00.000000 +00:00,2024-03-19 21:44:12.000000 +00:00
f3b493a8-5153-4b9e-84e8-481c2966f648,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240320_631.jpg,jpg,302091,COMPLETED,,spar,2024-03-20,57.18,2024-03-20 13:01:00.000000 +00:00,2024-03-20 13:02:27.000000 +00:00
d32e4202-8174-4ed0-81ed-7d985be7d2b2,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240321_877.jpg,jpg,507274,COMPLETED,,spar,2024-03-21,27.56,2024-03-21 17:13:00.000000 +00:00,2024-03-21 17:17:17.000000 +00:00
3b63b348-e8fd-4fdc-b3da-d34d0281d36c,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240322_378.jpg,jpg,1118420,COMPLETED,,cora,2024-03-22,55.61,2024-03-22 17:05:00.000000 +00:00,2024-03-22 17:06:38.000000 +00:00
45e972ef-b1b7-4b54-9444-8309dc453ed2,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240323_335.jpg,jpg,361208,COMPLETED,,intermarché,2024-03-23,87.85,2024-03-23 17:43:00.000000 +00:00,2024-03-23 17:44:45.000000 +00:00
e1f3080c-98c4-41ed-8632-648e0c21e75d,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240324_418.jpg,jpg,1491352,COMPLETED,,bio-planet,2024-03-24,96.86,2024-03-24 13:36:00.000000 +00:00,2024-03-24 13:38:21.000000 +00:00
314f643d-adfc-446a-bbfb-35fd1471122a,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240325_875.jpg,jpg,377212,COMPLETED,,intermarché,2024-03-25,58.8,2024-03-25 10:55:00.000000 +00:00,2024-03-25 10:58:13.000000 +00:00
694e7f6e-d414-4f52-a8f7-7ab00a9dbba0,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240326_452.jpg,jpg,1440039,COMPLETED,,albert heijn,2024-03-26,49.32,2024-03-26 22:42:00.000000 +00:00,2024-03-26 22:45:28.000000 +00:00
4c72b423-124e-42e2-823b-18010eaaba7c,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240327_732.jpg,jpg,1476332,COMPLETED,,aldi,2024-03-27,50.3,2024-03-27 14:08:00.000000 +00:00,2024-03-27 14:09:33.000000 +00:00
221e9e21-aba8-47a5-b660-5efe81686f9e,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240328_731.jpg,jpg,473826,COMPLETED,,carrefour,2024-03-28,48.17,2024-03-28 21:17:00.000000 +00:00,2024-03-28 21:21:26.000000 +00:00
915b586b-b8d7-4608-8f8d-f7bbdd0b7b6b,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240329_908.jpg,jpg,634911,COMPLETED,,cora,2024-03-29,72.75,2024-03-29 17:11:00.000000 +00:00,2024-03-29 17:15:52.000000 +00:00
657e6c82-0e69-41ea-a38e-88d3cd6367f4,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240330_682.jpg,jpg,639631,COMPLETED,,cora,2024-03-30,50.19,2024-03-30 11:09:00.000000 +00:00,2024-03-30 11:12:47.000000 +00:00
e7a63477-77f8-4b87-a943-6db5e939a98e,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240331_332.jpg,jpg,487076,COMPLETED,,albert heijn,2024-03-31,21.96,2024-03-31 20:51:00.000000 +00:00,2024-03-31 20:54:22.000000 +00:00
67679d78-563c-4b8c-ad2b-ca938f4010db,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240401_406.jpg,jpg,968686,COMPLETED,,bio-planet,2024-04-01,34.24,2024-04-01 20:44:00.000000 +00:00,2024-04-01 20:47:06.000000 +00:00
0eb88d16-fbd6-4f6e-868d-0c7639fc9edc,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240402_747.jpg,jpg,902537,COMPLETED,,delhaize,2024-04-02,55.7,2024-04-02 11:41:00.000000 +00:00,2024-04-02 11:42:20.000000 +00:00
e7f51e7e-35b4-441d-bca0-ab02b75a07e1,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240403_395.jpg,jpg,1516056,COMPLETED,,carrefour,2024-04-03,31.75,2024-04-03 22:06:00.000000 +00:00,2024-04-03 22:08:23.000000 +00:00
be6247d8-9b97-4677-a4ef-ffab78dc81a0,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240404_140.jpg,jpg,1768720,COMPLETED,,jumbo,2024-04-04,61.13,2024-04-04 11:46:00.000000 +00:00,2024-04-04 11:49:19.000000 +00:00
8a748af6-82a1-4e64-bfff-76b967f1bd18,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240405_793.jpg,jpg,752413,COMPLETED,,aldi,2024-04-05,63.65,2024-04-05 21:05:00.000000 +00:00,2024-04-05 21:08:48.000000 +00:00
05222fc4-59ca-43e6-a9d6-30cd2769114c,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240406_988.jpg,jpg,1596307,COMPLETED,,match,2024-04-06,56.36,2024-04-06 09:23:00.000000 +00:00,2024-04-06 09:26:17.000000 +00:00
3efc7c18-07e3-4d2e-8032-a396aa7984ee,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240407_880.jpg,jpg,1239790,COMPLETED,,bio-planet,2024-04-07,31.74,2024-04-07 16:45:00.000000 +00:00,2024-04-07 16:49:11.000000 +00:00
caeaedd6-5918-454b-aafc-f19cb2ab2c38,66dd1d99-4282-434c-8228-ee5b99623aae,receipt_20240408_107.jpg,jpg,1582194,COMPLETED,,spar,2024-04-08,47.61,2024-04-08 19:10:00.000000 +00:00,2024-04-08 19:10:47.000000 +00:00
