id,user_id,receipt_id,store_name,item_name,item_price,quantity,unit_price,category,date,created_at,health_score
c3838fbb-1a85-4dec-835a-820fc5c748fb,66dd1d99-4282-434c-8228-ee5b99623aae,edf834db-96ad-4fc7-9021-f7f22d3984f5,bio-planet,RED BULL 25CL,1.49,1,1.49,DRINKS_SOFT_SODA,2024-01-02,2024-01-02 13:22:00.000000 +00:00,0
414ff68b-e562-4c4e-a93e-70c7c345c91a,66dd1d99-4282-434c-8228-ee5b99623aae,edf834db-96ad-4fc7-9021-f7f22d3984f5,bio-planet,BEN & JERRYS COOKIE DOUGH,5.99,1,5.99,SNACKS_SWEETS,2024-01-02,2024-01-02 13:22:00.000000 +00:00,1
dfc06fef-39bf-4830-b3f7-397368c643c4,66dd1d99-4282-434c-8228-ee5b99623aae,edf834db-96ad-4fc7-9021-f7f22d3984f5,bio-planet,BEN & JERRYS COOKIE DOUGH,5.99,1,5.99,SNACKS_SWEETS,2024-01-02,2024-01-02 13:22:00.000000 +00:00,1
e4296920-cce2-4cbf-8047-84347ef9f17c,66dd1d99-4282-434c-8228-ee5b99623aae,edf834db-96ad-4fc7-9021-f7f22d3984f5,bio-planet,SOEP TOMATEN,2.49,1,2.49,READY_MEALS,2024-01-02,2024-01-02 13:22:00.000000 +00:00,3
2fb0ff32-c49a-499a-a8e6-50c4daeb2723,66dd1d99-4282-434c-8228-ee5b99623aae,edf834db-96ad-4fc7-9021-f7f22d3984f5,bio-planet,PIZZA MARGHERITA,2.99,1,2.99,READY_MEALS,2024-01-02,2024-01-02 13:22:00.000000 +00:00,2
18d1825d-68e3-4e37-a69e-5d44e13fb2d5,66dd1d99-4282-434c-8228-ee5b99623aae,edf834db-96ad-4fc7-9021-f7f22d3984f5,bio-planet,WATER SPA ROOD 6X1.5L,4.99,1,4.99,DRINKS_WATER,2024-01-02,2024-01-02 13:22:00.000000 +00:00,5
e336f3fb-977b-44bc-9807-9f0494816005,66dd1d99-4282-434c-8228-ee5b99623aae,9320bbb4-9bd8-4ad1-b832-133bceb3a144,match,GORDON'S GIN 70CL,19.99,1,19.99,ALCOHOL,2024-01-03,2024-01-03 19:31:00.000000 +00:00,0
80ac54b9-291e-4dd4-9896-89a46e61ffb0,66dd1d99-4282-434c-8228-ee5b99623aae,9320bbb4-9bd8-4ad1-b832-133bceb3a144,match,WITTE WIJN CHARDONNAY,5.99,1,5.99,ALCOHOL,2024-01-03,2024-01-03 19:31:00.000000 +00:00,1
8d66595b-e4a8-4939-a546-e585bb373eea,66dd1d99-4282-434c-8228-ee5b99623aae,9320bbb4-9bd8-4ad1-b832-133bceb3a144,match,CARA PILS 24X33CL,9.99,1,9.99,ALCOHOL,2024-01-03,2024-01-03 19:31:00.000000 +00:00,0
71b59cd4-73e8-482e-95d9-15fd9d7ac8f5,66dd1d99-4282-434c-8228-ee5b99623aae,9320bbb4-9bd8-4ad1-b832-133bceb3a144,match,ROLLING TOBACCO DRUM 50G,12.5,1,12.5,TOBACCO,2024-01-03,2024-01-03 19:31:00.000000 +00:00,0
9792a77b-e3d3-41eb-aa2a-b1202aca69b5,66dd1d99-4282-434c-8228-ee5b99623aae,9320bbb4-9bd8-4ad1-b832-133bceb3a144,match,ROLLING TOBACCO DRUM 50G,12.5,1,12.5,TOBACCO,2024-01-03,2024-01-03 19:31:00.000000 +00:00,0
54da86e4-ff4b-4bfb-ba69-e83e427cfad5,66dd1d99-4282-434c-8228-ee5b99623aae,9320bbb4-9bd8-4ad1-b832-133bceb3a144,match,EIEREN 12ST,2.49,1,2.49,DAIRY_EGGS,2024-01-03,2024-01-03 19:31:00.000000 +00:00,4
7c864d64-93d6-4d20-9a5f-f9463d6a2d2c,66dd1d99-4282-434c-8228-ee5b99623aae,9320bbb4-9bd8-4ad1-b832-133bceb3a144,match,CROISSANTS 4ST,3.49,1,3.49,BAKERY,2024-01-03,2024-01-03 19:31:00.000000 +00:00,2
ad9dd206-b31e-41c6-9262-98bbc7c53c26,66dd1d99-4282-434c-8228-ee5b99623aae,9320bbb4-9bd8-4ad1-b832-133bceb3a144,match,FRIKANDEL 4ST,2.19,1,2.19,READY_MEALS,2024-01-03,2024-01-03 19:31:00.000000 +00:00,1
69632bd9-87a6-4417-87b9-0529649f17b8,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,CAMEL BLUE,8.2,1,8.2,TOBACCO,2024-01-04,2024-01-04 17:20:00.000000 +00:00,0
0517e7c8-cdb8-444d-b049-0702a9dd0bd2,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,RED BULL 25CL,1.49,1,1.49,DRINKS_SOFT_SODA,2024-01-04,2024-01-04 17:20:00.000000 +00:00,0
95faba94-a686-486f-b48e-c5874ef0acd7,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,LASAGNE BOLOGNESE 400G,3.99,1,3.99,READY_MEALS,2024-01-04,2024-01-04 17:20:00.000000 +00:00,2
875ba69a-101b-486e-988f-f1738f272ed7,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,RIJST 1KG,2.49,1,2.49,PANTRY,2024-01-04,2024-01-04 17:20:00.000000 +00:00,4
cb9e4343-1d08-4bfc-927a-16fb84f7cb30,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,SHAMPOO,3.49,1,3.49,PERSONAL_CARE,2024-01-04,2024-01-04 17:20:00.000000 +00:00,0
d6e14b95-df07-429d-b322-c5b1637b0549,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,CHOCOLATE COTE D'OR,2.99,1,2.99,SNACKS_SWEETS,2024-01-04,2024-01-04 17:20:00.000000 +00:00,1
e058a8b9-f52e-409f-80b4-d6d60a10951a,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,ERWTJES DIEPVRIES,1.99,1,1.99,FROZEN,2024-01-04,2024-01-04 17:20:00.000000 +00:00,4
39e4d4f6-ce36-4310-adcb-6bbd7897abbb,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,PIZZA MARGHERITA,2.99,1,2.99,READY_MEALS,2024-01-04,2024-01-04 17:20:00.000000 +00:00,2
1bd42c5d-7d33-4c2a-8d72-950c4354c9c7,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,PRINGLES ORIGINAL,2.49,1,2.49,SNACKS_SWEETS,2024-01-04,2024-01-04 17:20:00.000000 +00:00,1
6a724a57-25e7-42b0-b2c4-12ce3180c97a,66dd1d99-4282-434c-8228-ee5b99623aae,21df8358-2b3f-437b-971c-2ac9da189ec1,carrefour,BURGER 2ST,3.49,1,3.49,MEAT_FISH,2024-01-04,2024-01-04 17:20:00.000000 +00:00,2
4851d2b0-e56b-4574-8eaf-5ce6e90460cc,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,STELLA ARTOIS 24X25CL,30.98,2,15.49,ALCOHOL,2024-01-05,2024-01-05 20:08:00.000000 +00:00,0
830968d7-9ec7-4848-a746-6267edb716e3,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,WITTE WIJN CHARDONNAY,5.99,1,5.99,ALCOHOL,2024-01-05,2024-01-05 20:08:00.000000 +00:00,1
3ff686f9-91de-4671-b3b1-3108922f1915,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,L&M RED,7.9,1,7.9,TOBACCO,2024-01-05,2024-01-05 20:08:00.000000 +00:00,0
ada9b234-e95d-45e9-aee2-744ed4643cd0,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,ERWTJES DIEPVRIES,1.99,1,1.99,FROZEN,2024-01-05,2024-01-05 20:08:00.000000 +00:00,4
83aaa0c8-6a29-444a-92ff-21e8ae2274d8,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,PRINGLES ORIGINAL,2.49,1,2.49,SNACKS_SWEETS,2024-01-05,2024-01-05 20:08:00.000000 +00:00,1
a808e6eb-2794-44af-afa9-6a3e69fcbbdc,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,PRINGLES ORIGINAL,2.49,1,2.49,SNACKS_SWEETS,2024-01-05,2024-01-05 20:08:00.000000 +00:00,1
e02239a0-ecf5-4ae1-9ada-249b68240f54,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,FRIKANDEL 4ST,2.19,1,2.19,READY_MEALS,2024-01-05,2024-01-05 20:08:00.000000 +00:00,1
ba43ee71-38f6-49b5-b059-ba98b7e3fd27,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,OLIJFOLIE 50CL,6.99,1,6.99,PANTRY,2024-01-05,2024-01-05 20:08:00.000000 +00:00,4
6c9b7c75-cdfb-4dda-819e-27268d6cdec9,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,TANDPASTA,2.49,1,2.49,PERSONAL_CARE,2024-01-05,2024-01-05 20:08:00.000000 +00:00,0
ca490afb-00f6-42bf-82b4-30631197cbfa,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,PIZZA MARGHERITA,2.99,1,2.99,READY_MEALS,2024-01-05,2024-01-05 20:08:00.000000 +00:00,2
1e5e0afc-5708-473e-a98a-ec50cc18a965,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,MELK HALFVOL 1L,0.99,1,0.99,DAIRY_EGGS,2024-01-05,2024-01-05 20:08:00.000000 +00:00,4
d07f7072-2618-4642-91a6-92dc7fe3c3ae,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,BANANEN 1KG,1.99,1,1.99,FRESH_PRODUCE,2024-01-05,2024-01-05 20:08:00.000000 +00:00,5
532d02ba-698e-4c03-9f71-cca07e398119,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,KOMKOMMER,0.89,1,0.89,FRESH_PRODUCE,2024-01-05,2024-01-05 20:08:00.000000 +00:00,5
1906d14a-c31e-44ec-a144-2a39f42d6e47,66dd1d99-4282-434c-8228-ee5b99623aae,c4f4cbff-5446-4ab3-a754-20809689452e,louis delhaize,LASAGNE BOLOGNESE 400G,3.99,1,3.99,READY_MEALS,2024-01-05,2024-01-05 20:08:00.000000 +00:00,2
fd897c80-92f4-451e-969f-373384f6fa47,66dd1d99-4282-434c-8228-ee5b99623aae,de57d529-ffe9-456b-8526-599347594522,delhaize,CARA PILS 24X33CL,9.99,1,9.99,ALCOHOL,2024-01-06,2024-01-06 12:48:00.000000 +00:00,0
36c43d78-1b09-4027-b8fc-6c5a65db0559,66dd1d99-4282-434c-8228-ee5b99623aae,de57d529-ffe9-456b-8526-599347594522,delhaize,LEFFE BLOND 6X33CL,7.49,1,7.49,ALCOHOL,2024-01-06,2024-01-06 12:48:00.000000 +00:00,0
68d84220-79c7-485e-a298-469ec08d4b69,66dd1d99-4282-434c-8228-ee5b99623aae,de57d529-ffe9-456b-8526-599347594522,delhaize,CAMEL BLUE,8.2,1,8.2,TOBACCO,2024-01-06,2024-01-06 12:48:00.000000 +00:00,0
c9102295-6163-4b6d-983e-b67542263599,66dd1d99-4282-434c-8228-ee5b99623aae,de57d529-ffe9-456b-8526-599347594522,delhaize,ROLLING TOBACCO DRUM 50G,12.5,1,12.5,TOBACCO,2024-01-06,2024-01-06 12:48:00.000000 +00:00,0
de289942-8dcf-4c8b-ad2c-a8580bb8369b,66dd1d99-4282-434c-8228-ee5b99623aae,de57d529-ffe9-456b-8526-599347594522,delhaize,PASTA SPAGHETTI 500G,1.29,1,1.29,PANTRY,2024-01-06,2024-01-06 12:48:00.000000 +00:00,3
37e550f4-f1f9-4c7e-8e42-f4602bfa053c,66dd1d99-4282-434c-8228-ee5b99623aae,de57d529-ffe9-456b-8526-599347594522,delhaize,CHOCOLATE COTE D'OR,2.99,1,2.99,SNACKS_SWEETS,2024-01-06,2024-01-06 12:48:00.000000 +00:00,1
b3ec185b-3075-4f3c-96c1-7aa14e4e8bc1,66dd1d99-4282-434c-8228-ee5b99623aae,de57d529-ffe9-456b-8526-599347594522,delhaize,PIZZA MARGHERITA,2.99,1,2.99,READY_MEALS,2024-01-06,2024-01-06 12:48:00.000000 +00:00,2
ae176484-dbad-4bd8-8ecb-ea0427f0831b,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,LEFFE BLOND 6X33CL,7.49,1,7.49,ALCOHOL,2024-01-07,2024-01-07 08:49:00.000000 +00:00,0
20a492be-b617-45de-a103-c794ab75932c,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,WITTE WIJN CHARDONNAY,5.99,1,5.99,ALCOHOL,2024-01-07,2024-01-07 08:49:00.000000 +00:00,1
5891a5b4-fb45-4296-8ae8-d97e3395e1ff,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,MARLBORO RED,8.5,1,8.5,TOBACCO,2024-01-07,2024-01-07 08:49:00.000000 +00:00,0
2a0d6419-689a-4685-b5cd-ed5d96aa27d8,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,BEN & JERRYS COOKIE DOUGH,5.99,1,5.99,SNACKS_SWEETS,2024-01-07,2024-01-07 08:49:00.000000 +00:00,1
aab75297-57a6-4120-aa5e-aa0b8d9a6144,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,KIPFILET 1KG,9.99,1,9.99,MEAT_FISH,2024-01-07,2024-01-07 08:49:00.000000 +00:00,4
dfc7feb1-0a76-4de7-ae53-795752b1d03c,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,PRINGLES ORIGINAL,2.49,1,2.49,SNACKS_SWEETS,2024-01-07,2024-01-07 08:49:00.000000 +00:00,1
63bfdcd7-4efd-4bdf-81d1-bffcaae5fe47,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,SOEP TOMATEN,2.49,1,2.49,READY_MEALS,2024-01-07,2024-01-07 08:49:00.000000 +00:00,3
419385f8-fdf1-4aa7-8be0-d1b3ca35fd5a,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,EIEREN 12ST,2.49,1,2.49,DAIRY_EGGS,2024-01-07,2024-01-07 08:49:00.000000 +00:00,4
4b557625-f2da-42e3-a165-57d3af3011af,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,ZALMFILET 200G,5.99,1,5.99,MEAT_FISH,2024-01-07,2024-01-07 08:49:00.000000 +00:00,5
c8f39b1a-c237-4697-b8b4-32e9fa53e10b,66dd1d99-4282-434c-8228-ee5b99623aae,8e46f240-d396-4f0a-b8a4-e2501a5d63af,aldi,OLIJFOLIE 50CL,6.99,1,6.99,PANTRY,2024-01-07,2024-01-07 08:49:00.000000 +00:00,4
0a5a1878-69ac-430c-ad3a-9c7268328a4c,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,VODKA SMIRNOFF 70CL,37.98,2,18.99,ALCOHOL,2024-01-08,2024-01-08 11:21:00.000000 +00:00,0
24b7d685-b792-4b25-b5ed-6afaa39630eb,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,CAMEL BLUE,8.2,1,8.2,TOBACCO,2024-01-08,2024-01-08 11:21:00.000000 +00:00,0
5c72de75-9d85-451c-86d9-9757f6e2698f,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,BEN & JERRYS COOKIE DOUGH,5.99,1,5.99,SNACKS_SWEETS,2024-01-08,2024-01-08 11:21:00.000000 +00:00,1
503db5a4-a16a-4075-b119-a020115bd35f,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,BEN & JERRYS COOKIE DOUGH,5.99,1,5.99,SNACKS_SWEETS,2024-01-08,2024-01-08 11:21:00.000000 +00:00,1
abe196ed-2e03-450e-b10a-68cca585a8d3,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,BAGUETTE,1.19,1,1.19,BAKERY,2024-01-08,2024-01-08 11:21:00.000000 +00:00,3
9402b110-8ab2-433b-ac42-fb871ba8d5a7,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,RED BULL 25CL,1.49,1,1.49,DRINKS_SOFT_SODA,2024-01-08,2024-01-08 11:21:00.000000 +00:00,0
2cfedb7a-0083-4195-995d-8641eb025898,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,TOILETPAPIER 12ROL,5.99,1,5.99,HOUSEHOLD,2024-01-08,2024-01-08 11:21:00.000000 +00:00,0
5371c29e-216f-4ceb-a141-0bd01d169aee,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,SOEP TOMATEN,2.49,1,2.49,READY_MEALS,2024-01-08,2024-01-08 11:21:00.000000 +00:00,3
718db91c-689e-466b-99a7-905362141199,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,SOEP TOMATEN,2.49,1,2.49,READY_MEALS,2024-01-08,2024-01-08 11:21:00.000000 +00:00,3
a7ff5836-1698-47ae-a8f1-88341441ebff,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,FANTA ORANGE 1.5L,2.19,1,2.19,DRINKS_SOFT_SODA,2024-01-08,2024-01-08 11:21:00.000000 +00:00,1
34f6d085-889b-47c7-8298-bc701eafba51,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,CHIPS LAYS PAPRIKA,1.99,1,1.99,SNACKS_SWEETS,2024-01-08,2024-01-08 11:21:00.000000 +00:00,1
bdb6e4aa-0077-465f-aea1-6848ecd8f2ea,66dd1d99-4282-434c-8228-ee5b99623aae,4a085f07-9e43-4116-b549-91de7d38d744,cora,CHOCOLATE COTE D'OR,2.99,1,2.99,SNACKS_SWEETS,2024-01-08,2024-01-08 11:21:00.000000 +00:00,1
16d9a532-6316-4778-8b39-99c345cd7a8b,66dd1d99-4282-434c-8228-ee5b99623aae,df769958-6f3f-4aff-8d6b-e3e17c51b0f9,albert heijn,DUVEL 4X33CL,6.99,1,6.99,ALCOHOL,2024-01-09,2024-01-09 08:36:00.000000 +00:00,0
d4aa4930-46fe-4138-9619-dddb94575dda,66dd1d99-4282-434c-8228-ee5b99623aae,df769958-6f3f-4aff-8d6b-e3e17c51b0f9,albert heijn,VODKA SMIRNOFF 70CL,18.99,1,18.99,ALCOHOL,2024-01-09,2024-01-09 08:36:00.000000 +00:00,0
18ba1bad-674e-4498-80a2-0ed5d034944e,66dd1d99-4282-434c-8228-ee5b99623aae,df769958-6f3f-4aff-8d6b-e3e17c51b0f9,albert heijn,STELLA ARTOIS 24X25CL,15.49,1,15.49,ALCOHOL,2024-01-09,2024-01-09 08:36:00.000000 +00:00,0
996f6422-28f2-4a77-bcdf-f3cf37f693eb,66dd1d99-4282-434c-8228-ee5b99623aae,df769958-6f3f-4aff-8d6b-e3e17c51b0f9,albert heijn,CHOCOLATE COTE D'OR,2.99,1,2.99,SNACKS_SWEETS,2024-01-09,2024-01-09 08:36:00.000000 +00:00,1
7765a104-58a4-46fa-a416-6a3b1a955108,66dd1d99-4282-434c-8228-ee5b99623aae,df769958-6f3f-4aff-8d6b-e3e17c51b0f9,albert heijn,CHOCOLATE COTE D'OR,2.99,1,2.99,SNACKS_SWEETS,2024-01-09,2024-01-09 08:36:00.000000 +00:00,1
5b0d164e-0aa7-48cd-a505-aa541082deeb,66dd1d99-4282-434c-8228-ee5b99623aae,df769958-6f3f-4aff-8d6b-e3e17c51b0f9,albert heijn,ERWTJES DIEPVRIES,1.99,1,1.99,FROZEN,2024-01-09,2024-01-09 08:36:00.000000 +00:00,4
63c7025b-b6e1-4791-9989-be7d5f3a0306,66dd1d99-4282-434c-8228-ee5b99623aae,df769958-6f3f-4aff-8d6b-e3e17c51b0f9,albert heijn,ERWTJES DIEPVRIES,1.99,1,1.99,FROZEN,2024-01-09,2024-01-09 08:36:00.000000 +00:00,4
6af041f7-bd77-409f-8f41-c58e2a66a3b3,66dd1d99-4282-434c-8228-ee5b99623aae,df769958-6f3f-4aff-8d6b-e3e17c51b0f9,albert heijn,FRIKANDEL 4ST,2.19,1,2.19,READY_MEALS,2024-01-09,2024-01-09 08:36:00.000000 +00:00,1
0e5689e0-d1d3-46a2-89a6-605e6f75b023,66dd1d99-4282-434c-8228-ee5b99623aae,c7a7a496-1941-4793-93ba-21e1d9cef917,intermarché,WITTE WIJN CHARDONNAY,5.99,1,5.99,ALCOHOL,2024-01-10,2024-01-10 09:52:00.000000 +00:00,1
a7382c42-3e1a-4b05-b636-a543a036d346,66dd1d99-4282-434c-8228-ee5b99623aae,c7a7a496-1941-4793-93ba-21e1d9cef917,intermarché,CAMEL BLUE,8.2,1,8.2,TOBACCO,2024-01-10,2024-01-10 09:52:00.000000 +00:00,0
9bb832e7-50d6-43be-8fdf-111c1e18151c,66dd1d99-4282-434c-8228-ee5b99623aae,c7a7a496-1941-4793-93ba-21e1d9cef917,intermarché,FRIKANDEL 4ST,2.19,1,2.19,READY_MEALS,2024-01-10,2024-01-10 09:52:00.000000 +00:00,1
a68e935c-3e1f-446a-af04-ca5087f708f9,66dd1d99-4282-434c-8228-ee5b99623aae,c7a7a496-1941-4793-93ba-21e1d9cef917,intermarché,PIZZA MARGHERITA,2.99,1,2.99,READY_MEALS,2024-01-10,2024-01-10 09:52:00.000000 +00:00,2
975e2e94-e754-416f-8b83-ad1f91b65008,66dd1d99-4282-434c-8228-ee5b99623aae,c7a7a496-1941-4793-93ba-21e1d9cef917,intermarché,FANTA ORANGE 1.5L,2.19,1,2.19,DRINKS_SOFT_SODA,2024-01-10,2024-01-10 09:52:00.000000 +00:00,1
a2d0c279-2096-4256-86c8-858f5b474719,66dd1d99-4282-434c-8228-ee5b99623aae,c7a7a496-1941-4793-93ba-21e1d9cef917,intermarché,BAGUETTE,1.19,1,1.19,BAKERY,2024-01-10,2024-01-10 09:52:00.000000 +00:00,3
67cbba74-71a2-42c9-a822-cc804304837b,66dd1d99-4282-434c-8228-ee5b99623aae,c7a7a496-1941-4793-93ba-21e1d9cef917,intermarché,LASAGNE BOLOGNESE 400G,3.99,1,3.99,READY_MEALS,2024-01-10,2024-01-10 09:52:00.000000 +00:00,2
